C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_22_852.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_22_852.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_22_852.jpg, 0, 0, 0, 7.887062E-05
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_22_956.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_22_956.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_22_956.jpg, 0, 0, 0, 7.773539E-05
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_061.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_061.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_061.jpg, 0, 0, 0, 7.764592E-05
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_170.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_170.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_170.jpg, 0, 0, 0, 7.817458E-05
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_272.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_272.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_272.jpg, 0, 0, 0, 7.813378E-05
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_377.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_377.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_377.jpg, 0, 0.309685, 0, 0.2753387
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_489.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_489.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_489.jpg, 0, 0, 0, 0.3842503
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_592.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_592.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_592.jpg, 0, 0, 0, 0.3803059
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_698.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_698.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_698.jpg, 0, 0, 0, 0.3761192
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_802.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_802.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_802.jpg, 0, 0, 0, 0.3719749
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_23_908.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_23_908.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_23_908.jpg, 0, 0, 0, 0.3672882
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_012.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_012.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_012.jpg, 0, 0, 0, 0.3636123
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_119.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_119.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_119.jpg, 0, 0, 0, 0.3599733
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_227.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_227.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_227.jpg, 0, 0, 0, 0.3556547
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_337.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_337.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_337.jpg, 0, 0, 0, 0.3520955
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_440.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_440.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_440.jpg, 0, 0, 0, 0.3485721
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_550.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_550.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_550.jpg, 0, 0.1067995, 0, 0.042377
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_649.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_649.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_649.jpg, 0, 0, 0, 0.05340333
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_750.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_750.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_750.jpg, 0, 0, 0, 0.05287236
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_859.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_859.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_859.jpg, 0, 0, 0, 0.0523501
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_24_961.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_24_961.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_24_961.jpg, 0, 0, 0, 0.05183446
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_062.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_062.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_062.jpg, 0, 0, 0, 0.05132406
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_164.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_164.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_164.jpg, 0, 0, 0, 0.05081876
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_274.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_274.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_274.jpg, 0, 0, 0, 0.05021906
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_382.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_382.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_382.jpg, 0, 0.2976057, 0, 0.362917
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_484.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_484.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_484.jpg, 0, 0.6028416, 0, 1.038517
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_587.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_587.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_587.jpg, 0, 0.9408602, 0, 2.271052
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_690.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_690.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_690.jpg, 0, 1, 0, 3.445139
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_793.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_793.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_793.jpg, 0, 1, 0, 4.618652
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_25_895.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_25_895.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_25_895.jpg, 0, 1, 0, 5.778337
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_011.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_011.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_011.jpg, 0, 1, 0, 7.155218
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_116.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_116.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_116.jpg, 0, 0.686861, 0, 7.962135
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_217.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_217.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_217.jpg, -0.3018449, 0.3850161, 0, 8.415894
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_321.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_321.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_321.jpg, -0.5882263, 0.09863463, 0, 8.44101
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_425.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_425.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_425.jpg, -0.3343503, 0, 0, 8.374354
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_529.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_529.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_529.jpg, 0, 0, 0, 8.263316
C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\center_2020_08_23_12_40_26_629.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\left_2020_08_23_12_40_26_629.jpg, C:\Users\Vahidreza\Desktop\Self-Driving-Car-Course-Codes-master\Self-Driving-Car-Course-Codes-master\simulator-windows-64\Data\IMG\right_2020_08_23_12_40_26_629.jpg, 0, 0, 0, 8.17841
